,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_EMBJ3,0.0216583888,0.0206266891,0.0093893698,0.0224863474,0.0327725394,0.0308190119,0.0300656644,0.0273492787,0.0280044448,0.0272962882,0.0298805310,0.0313989057,0.0215042202,0.0284304274,0.0311198339,0.0285806687,0.0101038285,0.0120149099,0.0239995620,0.0262834269,0.0073496489,0.0161806565,0.0188175800,0.0270790208,0.0176485159,0.0403784258,0.0221673498,0.0359957411,0.0299338844,0.0114267108,0.1271706196,0.0193577519,0.0155183325,0.0226410686,0.0252623964,0.0296397159,0.0284054657,0.0197227125,0.0194932103,0.0168276376,0.0176556225,0.0377378669,0.0333534744,0.0379692397,0.0374213452,0.0564548861,0.0211170287,0.0192506335,0.0345337396,0.0213301275,0.0174348697,0.0111830063,0.0185356010,0.0281705769,0.0257070508,0.0293206239,0.0344472292,0.0144083149,0.0227876043,0.0127820235,0.0273256004,0.0235509894,0.0260907844,0.0322275325,0.0269614816,0.0195626323,0.0162985945,0.0253774960,0.0358912362,0.0240172788,0.0296026108,0.0281727591,0.0275911998,0.0136266398,0.0229620618,0.0219489058,0.0317387057,0.0245641152,0.0311034551,0.0294077584,0.0171618637,0.0196520261,0.0293953815,0.0261185296,0.0352338388,0.0193550088,0.0148559550,0.0307200759,0.0158529515,0.0297154033,0.0342715627,0.0227479676,0.0168629597,0.0311142783,0.0332858117,0.0267495766,0.0252645329,0.0130432776,0.0157946471,0.0204246719,0.0200989300,0.0319232658,0.0221704839,0.0251912900,0.0254326527,0.0230146226,0.0257484226,0.0287933876,0.0164446395,0.0332799388,0.0394124661,0.0276745045,0.0263016661,0.0149500077,0.0220494587,0.0212673084,0.0243242039,0.0338298004
ACAO_ENEV3,0.0207926991,0.0176310572,0.0103007306,0.0335789634,0.0390863189,0.0433131670,0.0372449270,0.0298276466,0.0369439055,0.0281953119,0.0262166497,0.0269648241,0.0209964964,0.0250531408,0.0256672114,0.0283093788,0.0112246265,0.0117264691,0.0281688129,0.0303820392,0.0146631370,0.0205374982,0.0249618031,0.0336521234,0.0223590585,0.0381542921,0.0211074645,0.0401269362,0.0359850546,0.0181627851,0.0193577519,0.1647537738,0.0255127614,0.0286685259,0.0188171113,0.0401867599,0.0411153438,0.0225333936,0.0228723952,0.0219374583,0.0257694540,0.0401356460,0.0225603242,0.0267223457,0.0295748081,0.0509493832,0.0240686669,0.0185208745,0.0420075087,0.0264639883,0.0282049619,0.0170109193,0.0185252068,0.0280832358,0.0243976405,0.0260668621,0.0416567184,0.0157576725,0.0181996196,0.0198432741,0.0314822143,0.0295862619,0.0313881673,0.0370851694,0.0283576341,0.0263491879,0.0229772877,0.0262399895,0.0446883600,0.0284266932,0.0270258577,0.0312623650,0.0235458064,0.0177790717,0.0331980781,0.0253436223,0.0390701633,0.0265500935,0.0275175802,0.0268597976,0.0235323163,0.0189891369,0.0245474369,0.0289622280,0.0369215780,0.0221672555,0.0214017715,0.0316610794,0.0202539410,0.0384947601,0.0412019212,0.0250373803,0.0131550212,0.0391614265,0.0255703463,0.0214195223,0.0262164195,0.0119012982,0.0164623472,0.0239651654,0.0255681171,0.0374929808,0.0191922162,0.0279429484,0.0217016774,0.0312970353,0.0252226632,0.0382874615,0.0220419672,0.0282836500,0.0396152852,0.0231925576,0.0240828647,0.0173531674,0.0218302029,0.0201703519,0.0209220517,0.0319567067
ACAO_EQTL3,0.0236009860,0.0174970787,0.0105394937,0.0255399036,0.0323011510,0.0353240025,0.0424110824,0.0372450297,0.0360561882,0.0310442274,0.0292581647,0.0290266808,0.0151362175,0.0178628877,0.0227673433,0.0273137457,0.0106113961,0.0107359607,0.0330738181,0.0359922267,0.0125453147,0.0278009536,0.0312316261,0.0312315395,0.0260109332,0.0282284874,0.0203011949,0.0404948326,0.0315647186,0.0241226258,0.0155183325,0.0255127614,0.0641328951,0.0226468751,0.0194984571,0.0389873782,0.0389516912,0.0156839026,0.0200331841,0.0190963636,0.0237438047,0.0368351311,0.0204606726,0.0223019169,0.0242688399,0.0426306788,0.0229660862,0.0153210867,0.0405973165,0.0252777171,0.0153795598,0.0190440016,0.0224719256,0.0288191954,0.0242537490,0.0274586216,0.0339774660,0.0185717986,0.0117432391,0.0134217344,0.0366202506,0.0285357124,0.0303004280,0.0374060161,0.0241819371,0.0223476290,0.0185461006,0.0313931704,0.0393200827,0.0315649988,0.0239866973,0.0276509816,0.0216675690,0.0172680333,0.0223955384,0.0184679131,0.0333799229,0.0198315161,0.0273533474,0.0278307767,0.0196098224,0.0154261396,0.0259791254,0.0268173746,0.0289315310,0.0173343661,0.0204923620,0.0315863427,0.0141272865,0.0359644656,0.0346165686,0.0227606643,0.0130091319,0.0308231050,0.0270519166,0.0231712644,0.0331427878,0.0130920723,0.0129907175,0.0194977277,0.0173218863,0.0354710197,0.0150796587,0.0280054087,0.0216265755,0.0248975390,0.0231262417,0.0297694625,0.0182650062,0.0238332634,0.0290334417,0.0150689986,0.0245151544,0.0169870029,0.0224939599,0.0189208129,0.0185598671,0.0358115724
ACAO_ETER3,0.0295132988,0.0187234428,0.0151540943,0.0326153427,0.0509391916,0.0496644549,0.0347318967,0.0310607043,0.0369067830,0.0303626183,0.0276731888,0.0284319473,0.0199163116,0.0256380635,0.0334416320,0.0323810909,0.0121760797,0.0117545467,0.0283623141,0.0291648859,0.0110140968,0.0202575470,0.0237903923,0.0317461081,0.0243935394,0.0431453630,0.0315241382,0.0478257519,0.0424307538,0.0163382067,0.0226410686,0.0286685259,0.0226468751,0.1757655803,0.0317045015,0.0468682978,0.0446453028,0.0323588418,0.0400202733,0.0127130303,0.0234124356,0.0591528871,0.0327324414,0.0360171194,0.0368155852,0.0602048199,0.0252994180,0.0276731098,0.0584718449,0.0270787146,0.0308998379,0.0161876191,0.0209028980,0.0266888493,0.0246752990,0.0263804920,0.0474821211,0.0237403304,0.0158814321,0.0205142625,0.0339763765,0.0347225006,0.0429426694,0.0391794053,0.0445102399,0.0243472468,0.0215273655,0.0312458192,0.0463769950,0.0316054152,0.0333544763,0.0317579796,0.0417090619,0.0189073209,0.0363180074,0.0337138826,0.0604233746,0.0332324877,0.0293945473,0.0306397493,0.0277728999,0.0263761857,0.0417532400,0.0361103071,0.0495301663,0.0175544409,0.0195278258,0.0405425054,0.0182496313,0.0371682984,0.0429342552,0.0383617820,0.0213984631,0.0512435186,0.0268928457,0.0252500355,0.0295551515,0.0151979587,0.0162090950,0.0235614061,0.0345394612,0.0495675730,0.0243864642,0.0359827813,0.0223364255,0.0277812402,0.0460887582,0.0422437488,0.0293511257,0.0414123909,0.0482645303,0.0229578151,0.0517937271,0.0142871953,0.0328111795,0.0313214996,0.0177762988,0.0363708781
ACAO_EUCA4,0.0263675851,0.0145654938,0.0115599900,0.0245187069,0.0370178214,0.0365073629,0.0319275159,0.0275095110,0.0329735417,0.0315165224,0.0269764213,0.0281625942,0.0175979825,0.0273180470,0.0303246743,0.0290589386,0.0104420419,0.0172781937,0.0255036578,0.0262467376,0.0138293142,0.0172834361,0.0223218481,0.0286345279,0.0205471914,0.0411410823,0.0262059648,0.0379481610,0.0373928122,0.0146558181,0.0252623964,0.0188171113,0.0194984571,0.0317045015,0.1904248647,0.0405415770,0.0403620312,0.0296249717,0.0243430688,0.0184771528,0.0212085184,0.0417370698,0.0291785900,0.0339095074,0.0352004171,0.0509937510,0.0220853979,0.0260941570,0.0455283001,0.0222833652,0.0327599056,0.0122618844,0.0203106552,0.0274113504,0.0228088548,0.0260272735,0.0369551875,0.0182436384,0.0172525658,0.0177767106,0.0284787362,0.0307845269,0.0393799410,0.0330259278,0.0416171047,0.0222638463,0.0163745530,0.0264764920,0.0403016873,0.0260641128,0.0308638125,0.0275184398,0.0305684418,0.0153390992,0.0328424994,0.0283306288,0.0464955802,0.0299250382,0.0278374826,0.0278316684,0.0190262411,0.0174323995,0.0342403409,0.0290538241,0.0393740714,0.0153987032,0.0121848536,0.0361428937,0.0208721031,0.0277695936,0.0343168511,0.0233811270,0.0315390938,0.0370018728,0.0263832312,0.0240724488,0.0245559150,0.0137566390,0.0184166971,0.0177986189,0.0254300207,0.0380200224,0.0244439782,0.0281724610,0.0195257857,0.0189679258,0.0292084088,0.0328641665,0.0290024547,0.0327086397,0.0419331525,0.0249596325,0.0334714046,0.0141192463,0.0228958008,0.0234162123,0.0187291342,0.0377327622
ACAO_EVEN3,0.0500340758,0.0285998164,0.0205792502,0.0530701357,0.0775508116,0.0761403879,0.0630103502,0.0541611320,0.0699897249,0.0597967879,0.0532684558,0.0555211526,0.0282227582,0.0355341473,0.0419056676,0.0576441425,0.0161142078,0.0228916918,0.0468216236,0.0502472246,0.0204782314,0.0357410478,0.0427496595,0.0545162270,0.0409779554,0.0608462387,0.0428445125,0.1049225965,0.0703061707,0.0278830766,0.0296397159,0.0401867599,0.0389873782,0.0468682978,0.0405415770,0.1707187410,0.0956079240,0.0348595825,0.0441428892,0.0253851566,0.0392549080,0.1027481967,0.0436103011,0.0479947581,0.0520967106,0.0987895249,0.0469708326,0.0267835649,0.1003819348,0.0474894633,0.0343560380,0.0263649599,0.0395272101,0.0528007117,0.0457319482,0.0520414792,0.0790573342,0.0344195974,0.0203410529,0.0350047139,0.0611188801,0.0520834538,0.0725341460,0.0757623067,0.0535546931,0.0455680475,0.0378283866,0.0551563973,0.1020640731,0.0601803071,0.0546896738,0.0577911828,0.0582425419,0.0326044408,0.0581427712,0.0496652099,0.0925899779,0.0460672256,0.0544751040,0.0563458507,0.0404560661,0.0351137018,0.0537926127,0.0586905397,0.0640673122,0.0337713143,0.0320279898,0.0702283092,0.0359737391,0.0653955260,0.0701841767,0.0423013136,0.0301869100,0.0882176146,0.0495885100,0.0416730947,0.0491400837,0.0238745782,0.0231616628,0.0316487583,0.0354971026,0.0912888080,0.0346120316,0.0589931441,0.0367566761,0.0395062420,0.0477477672,0.0756596528,0.0365248342,0.0514484498,0.0644925876,0.0309864900,0.0534445277,0.0251316929,0.0490575463,0.0406413633,0.0292761702,0.0726103195
ACAO_EZTC3,0.0476613270,0.0297073338,0.0200975935,0.0574082423,0.0759243386,0.0743629828,0.0613803981,0.0540977349,0.0682767338,0.0567660987,0.0505342161,0.0522415328,0.0295890571,0.0322033349,0.0395857232,0.0545183092,0.0146618624,0.0214282413,0.0475633969,0.0504852667,0.0195235766,0.0358030802,0.0420796396,0.0546194284,0.0417403835,0.0521604680,0.0407220791,0.1033462632,0.0687300433,0.0286429861,0.0284054657,0.0411153438,0.0389516912,0.0446453028,0.0403620312,0.0956079240,0.1455589421,0.0321862483,0.0369808375,0.0226818438,0.0387792702,0.0918499238,0.0400251546,0.0427962137,0.0469581659,0.0937139008,0.0453940640,0.0278494791,0.0984727756,0.0441000357,0.0326403649,0.0276690771,0.0397937689,0.0503731161,0.0436632165,0.0496204351,0.0776909499,0.0340142809,0.0194329130,0.0313154175,0.0585481222,0.0492662529,0.0690196126,0.0755769755,0.0473738757,0.0393182652,0.0375704781,0.0550151727,0.1001410932,0.0603453639,0.0486121484,0.0543131235,0.0509210204,0.0316107663,0.0467594071,0.0390720033,0.0754115000,0.0384316603,0.0478809122,0.0491808566,0.0358673842,0.0308061990,0.0470130481,0.0547087651,0.0667357375,0.0340979772,0.0360863514,0.0653573677,0.0318704714,0.0685564639,0.0752474765,0.0486132024,0.0326482609,0.0737117081,0.0472769479,0.0411922420,0.0474651330,0.0232833786,0.0231609207,0.0338451653,0.0333254138,0.0832658799,0.0329422479,0.0560618103,0.0367997571,0.0440305717,0.0451417711,0.0741899608,0.0329193808,0.0448029398,0.0563190578,0.0260184741,0.0541599791,0.0273600968,0.0455610800,0.0438105113,0.0303551056,0.0722040565
ACAO_FESA4,0.0269995273,0.0141507608,0.0177287633,0.0240542322,0.0336547371,0.0393696633,0.0327997495,0.0291703258,0.0334654168,0.0329471292,0.0285690818,0.0292509725,0.0225355409,0.0465878816,0.0361396636,0.0301109060,0.0110551239,0.0135731729,0.0252217749,0.0264299828,0.0130108371,0.0161507693,0.0232309401,0.0342879791,0.0193621552,0.0614999790,0.0245023573,0.0364188929,0.0407626977,0.0125912036,0.0197227125,0.0225333936,0.0156839026,0.0323588418,0.0296249717,0.0348595825,0.0321862483,0.1314116237,0.0341813298,0.0131365783,0.0187322887,0.0420495748,0.0453611563,0.0497076391,0.0509216930,0.0486143247,0.0225696217,0.0208237303,0.0368978576,0.0234609700,0.0235809180,0.0143343688,0.0205026324,0.0283103255,0.0248721126,0.0280727255,0.0411466446,0.0272391748,0.0216511037,0.0230772674,0.0299591144,0.0297579703,0.0318271568,0.0333979388,0.0349588244,0.0259624690,0.0177191634,0.0257362079,0.0372082893,0.0265017010,0.0318200784,0.0269960642,0.0317805552,0.0181963260,0.0278594574,0.0275401920,0.0461510712,0.0281538669,0.0372165970,0.0369813680,0.0239814478,0.0193784390,0.0376111188,0.0308757944,0.0392155671,0.0164983498,0.0185182458,0.0368502848,0.0181392226,0.0324250562,0.0300314383,0.0321622103,0.0220687023,0.0469350347,0.0274320473,0.0223335391,0.0229614115,0.0144125800,0.0256624761,0.0254732509,0.0298448273,0.0359753626,0.0220973725,0.0305435503,0.0185742974,0.0249043343,0.0286242650,0.0288004546,0.0322861462,0.0499316006,0.0607176864,0.0436810027,0.0342281466,0.0127002490,0.0262937501,0.0257664087,0.0204968674,0.0331944329
ACAO_FHER3,0.0310545189,0.0144475949,0.0182672164,0.0267758601,0.0371274265,0.0370193459,0.0363732190,0.0337093032,0.0337204854,0.0330597023,0.0273367586,0.0300006247,0.0199818848,0.0292644812,0.0259688904,0.0337157756,0.0088704421,0.0170687615,0.0319159999,0.0317561646,0.0136094379,0.0161730110,0.0224869569,0.0326086239,0.0233335245,0.0467602655,0.0291064692,0.0396865823,0.0367365385,0.0124831323,0.0194932103,0.0228723952,0.0200331841,0.0400202733,0.0243430688,0.0441428892,0.0369808375,0.0341813298,0.2652378971,0.0168962340,0.0228973577,0.0449598030,0.0349231062,0.0357677106,0.0382457286,0.0549291585,0.0225709009,0.0250147586,0.0495862908,0.0225291847,0.0358001651,0.0134493363,0.0224796030,0.0278530123,0.0250201851,0.0283224972,0.0375664718,0.0264601211,0.0153136073,0.0266408437,0.0289001655,0.0386294194,0.0355037702,0.0328231542,0.0395659830,0.0233426079,0.0202621040,0.0279622851,0.0381948035,0.0284343744,0.0365120114,0.0313983975,0.0318819480,0.0180902699,0.0286951968,0.0263148184,0.0527897072,0.0292764630,0.0334918539,0.0340517455,0.0272780211,0.0210195542,0.0411762641,0.0350773966,0.0375014436,0.0206136671,0.0166926424,0.0393914567,0.0220851861,0.0346953707,0.0316364992,0.0367859935,0.0260457793,0.0508048594,0.0244179238,0.0230299152,0.0273659056,0.0161177453,0.0254975622,0.0250488532,0.0236172182,0.0474132618,0.0225486462,0.0360931297,0.0196386260,0.0249731271,0.0353679703,0.0323399788,0.0251594762,0.0372169994,0.0479934007,0.0259340276,0.0495565002,0.0111897928,0.0243402409,0.0250664489,0.0187076061,0.0409434962
ACAO_FICT3,0.0182256401,0.0114951253,0.0101415855,0.0136476820,0.0165827686,0.0337142942,0.0236826827,0.0147541942,0.0243866123,0.0240943161,0.0185771835,0.0196912341,0.0135018457,0.0243073913,0.0214385969,0.0189738179,0.0068580582,0.0067216031,0.0148703278,0.0191798974,0.0069446355,0.0067041207,0.0170507362,0.0229556425,0.0189768808,0.0325503588,0.0206981974,0.0221962853,0.0249110142,0.0120095267,0.0168276376,0.0219374583,0.0190963636,0.0127130303,0.0184771528,0.0253851566,0.0226818438,0.0131365783,0.0168962340,0.6563409739,0.0218688366,0.0359205495,0.0237684672,0.0279702232,0.0252815214,0.0376120455,0.0135775710,0.0228725871,0.0293579426,0.0125032365,0.0468107092,0.0050275460,0.0124268763,0.0191602451,0.0175491171,0.0176271043,0.0195734461,0.0211478389,0.0163253459,0.0196621510,0.0136698226,0.0286099971,0.0256202617,0.0250862917,0.0236087076,0.0187111339,0.0085125097,0.0213244767,0.0252706617,0.0142832640,0.0176087393,0.0179749250,0.0301219391,0.0089607416,0.0272080949,0.0196136308,0.0375694353,0.0319378254,0.0287543747,0.0290185044,0.0078816988,0.0082050214,0.0276362838,0.0128530962,0.0231325383,0.0106265956,0.0106581914,0.0194579884,0.0128334623,0.0208513571,0.0179707833,0.0190593176,0.0194005285,0.0418057490,0.0213295448,0.0093137266,0.0188830928,0.0118346922,0.0141397279,0.0122335034,0.0155812724,0.0261837421,0.0191830808,0.0289615950,0.0144528102,0.0136298979,0.0246482296,0.0209239426,0.0211248133,0.0196870532,0.0339639113,0.0208152030,0.0205806228,0.0057532822,0.0158694622,0.0134462400,0.0204577431,0.0250857116
ACAO_FLRY3,0.0234577453,0.0174235673,0.0127505170,0.0322908781,0.0329972895,0.0389758585,0.0324617376,0.0281529339,0.0361991821,0.0303398468,0.0276892498,0.0277800456,0.0182764255,0.0182096026,0.0232924807,0.0282634818,0.0094764946,0.0119188486,0.0251115273,0.0293708752,0.0117540423,0.0185581327,0.0229732939,0.0310010923,0.0243375566,0.0284001357,0.0243049216,0.0408754229,0.0326979502,0.0161672068,0.0176556225,0.0257694540,0.0237438047,0.0234124356,0.0212085184,0.0392549080,0.0387792702,0.0187322887,0.0228973577,0.0218688366,0.0868784386,0.0337419515,0.0200587241,0.0231668459,0.0264727625,0.0479933767,0.0238333182,0.0172377131,0.0439957002,0.0249383003,0.0181422532,0.0153769806,0.0181945677,0.0252145100,0.0233404631,0.0251799505,0.0372426446,0.0179719035,0.0108001208,0.0161047226,0.0297217328,0.0260976494,0.0356185611,0.0387848209,0.0230905875,0.0243421820,0.0217074042,0.0298419652,0.0405605346,0.0317107204,0.0269675143,0.0289283813,0.0273817122,0.0221958994,0.0242567880,0.0200672640,0.0334844079,0.0209686790,0.0245411416,0.0262698541,0.0226367556,0.0160604079,0.0238299096,0.0295434629,0.0332012471,0.0172482846,0.0226143121,0.0341864647,0.0158501018,0.0371368566,0.0365087417,0.0249196762,0.0149535954,0.0298329360,0.0252847248,0.0233352829,0.0269469176,0.0119147535,0.0173044856,0.0187239907,0.0203101174,0.0356762450,0.0204645585,0.0322012857,0.0228447875,0.0267962361,0.0250569268,0.0309942511,0.0182834810,0.0231002246,0.0287348365,0.0149340581,0.0297237982,0.0151432476,0.0242532790,0.0178051426,0.0197303263,0.0420278444
ACAO_GFSA3,0.0491201041,0.0289791350,0.0231586483,0.0535904095,0.0888499678,0.0989170987,0.0640187207,0.0556081139,0.0697364165,0.0617542216,0.0534744572,0.0560974292,0.0313160695,0.0495536424,0.0567424842,0.0586375872,0.0165563857,0.0187335060,0.0460555933,0.0496756705,0.0220112769,0.0343694398,0.0423929846,0.0592735159,0.0400210017,0.0780713423,0.0485090839,0.1047826245,0.0737446050,0.0268650450,0.0377378669,0.0401356460,0.0368351311,0.0591528871,0.0417370698,0.1027481967,0.0918499238,0.0420495748,0.0449598030,0.0359205495,0.0337419515,0.3460870149,0.0518625994,0.0555994823,0.0600710264,0.1198043350,0.0480645326,0.0383109069,0.1056358837,0.0534599335,0.0532222245,0.0257130737,0.0368960944,0.0538442988,0.0465369493,0.0525406056,0.0891603143,0.0372793582,0.0299594071,0.0502311153,0.0610457193,0.0498202366,0.0730133217,0.0795769650,0.0666004542,0.0538187917,0.0350431292,0.0529568638,0.1147910537,0.0554863053,0.0586424282,0.0641160389,0.0658509902,0.0299875312,0.0757829824,0.0624460784,0.1303026126,0.0554359817,0.0613209011,0.0622441691,0.0446642041,0.0355264224,0.0588166707,0.0591139378,0.0753850712,0.0320327419,0.0344532873,0.0689792404,0.0383056466,0.0674516928,0.0792335108,0.0544829119,0.0429566094,0.1172677073,0.0507518739,0.0409696012,0.0497952182,0.0301395847,0.0276576334,0.0360257323,0.0437159699,0.1045308047,0.0354061722,0.0580919565,0.0392567107,0.0437746465,0.0583835523,0.0755363365,0.0381838159,0.0668428803,0.0777487854,0.0445422285,0.0722978321,0.0283446495,0.0479477993,0.0551818052,0.0287881533,0.0739693939
ACAO_GGBR3,0.0321169098,0.0213045912,0.0146945099,0.0255514134,0.0363844412,0.0468607450,0.0441965323,0.0368278597,0.0433215795,0.0466153907,0.0418980347,0.0438220599,0.0270812419,0.0770412083,0.0502953220,0.0411927582,0.0111745350,0.0181777003,0.0352164773,0.0382273364,0.0109368386,0.0213671788,0.0316163796,0.0423313909,0.0253427923,0.1111573724,0.0285646115,0.0466459753,0.0459309632,0.0172995839,0.0333534744,0.0225603242,0.0204606726,0.0327324414,0.0291785900,0.0436103011,0.0400251546,0.0453611563,0.0349231062,0.0237684672,0.0200587241,0.0518625994,0.1379798703,0.1266460947,0.1237884844,0.0661085586,0.0269859844,0.0236765488,0.0466728187,0.0300328122,0.0311773439,0.0174324893,0.0310554687,0.0404965245,0.0360765439,0.0417941575,0.0452473915,0.0245384596,0.0317409767,0.0257502896,0.0380983592,0.0341973903,0.0348934382,0.0393430743,0.0413116154,0.0346294969,0.0206015294,0.0329553265,0.0449297936,0.0308344969,0.0408458461,0.0353206348,0.0367975282,0.0185647675,0.0329437603,0.0335709800,0.0550648751,0.0247438485,0.0586924007,0.0583475746,0.0252128533,0.0241541201,0.0429100458,0.0340633294,0.0415759811,0.0222159947,0.0203578448,0.0441484237,0.0215928634,0.0402701236,0.0379604161,0.0339804031,0.0267268793,0.0534472326,0.0438538398,0.0383315504,0.0334090818,0.0208355306,0.0230613050,0.0246032621,0.0302097702,0.0417836684,0.0257965881,0.0317714705,0.0276078413,0.0232554280,0.0271397366,0.0309008677,0.0305086660,0.0798938249,0.1085989800,0.0730927390,0.0407034616,0.0182922524,0.0262389899,0.0289557253,0.0273727707,0.0396017953
ACAO_GGBR4,0.0357009164,0.0245684370,0.0159377901,0.0290914135,0.0376041582,0.0510108277,0.0484189801,0.0405389841,0.0486115453,0.0512942152,0.0469180984,0.0489335061,0.0303531455,0.0877471342,0.0558071170,0.0441449982,0.0122535252,0.0194779849,0.0403267209,0.0432195572,0.0124046114,0.0237146708,0.0339533565,0.0473448092,0.0271855032,0.1278661298,0.0325823164,0.0518068072,0.0531447646,0.0197858744,0.0379692397,0.0267223457,0.0223019169,0.0360171194,0.0339095074,0.0479947581,0.0427962137,0.0497076391,0.0357677106,0.0279702232,0.0231668459,0.0555994823,0.1266460947,0.1516471222,0.1429088409,0.0744724660,0.0285097749,0.0246269698,0.0508758079,0.0324839286,0.0335495400,0.0189723013,0.0329117610,0.0450681776,0.0392925456,0.0465426801,0.0494627360,0.0258121685,0.0343774703,0.0282474195,0.0409316529,0.0395809438,0.0375051039,0.0433304393,0.0455285978,0.0381139158,0.0228129485,0.0364211116,0.0486498871,0.0325769249,0.0451403906,0.0390653960,0.0405360853,0.0204714068,0.0377895968,0.0365768893,0.0572435805,0.0266983157,0.0673787830,0.0661289543,0.0265158648,0.0255041981,0.0459668854,0.0387594702,0.0418393127,0.0240729726,0.0209238874,0.0500602848,0.0220448306,0.0443978796,0.0397929504,0.0354452266,0.0267073558,0.0609567990,0.0500331097,0.0419132306,0.0349863499,0.0214781605,0.0272007240,0.0272130759,0.0351563432,0.0450588955,0.0308680248,0.0343040915,0.0322795875,0.0251819977,0.0302314319,0.0316701372,0.0338801942,0.0872296267,0.1222995256,0.0844068856,0.0429124451,0.0185664693,0.0282136398,0.0293118124,0.0304774329,0.0414550478
ACAO_GOAU4,0.0397116614,0.0253898817,0.0171139335,0.0313542767,0.0393627453,0.0542987990,0.0540886072,0.0449962428,0.0535354764,0.0556183588,0.0492539103,0.0514993453,0.0319858525,0.0912884160,0.0555352245,0.0481727341,0.0133080640,0.0233821838,0.0443867314,0.0489046441,0.0151873980,0.0265306115,0.0380966789,0.0500409685,0.0310915748,0.1302653380,0.0340539497,0.0576464805,0.0570398863,0.0223978668,0.0374213452,0.0295748081,0.0242688399,0.0368155852,0.0352004171,0.0520967106,0.0469581659,0.0509216930,0.0382457286,0.0252815214,0.0264727625,0.0600710264,0.1237884844,0.1429088409,0.1643132868,0.0782320941,0.0307918784,0.0232515806,0.0543736409,0.0337245981,0.0363117834,0.0212225690,0.0357158286,0.0480830528,0.0417483837,0.0492308234,0.0536906821,0.0273381144,0.0355253295,0.0318761590,0.0460301739,0.0446064751,0.0399292142,0.0445236243,0.0479653027,0.0405785568,0.0240049006,0.0393258242,0.0533595318,0.0351142955,0.0445607456,0.0412433797,0.0442931357,0.0224003648,0.0452611455,0.0420787801,0.0619334772,0.0270503777,0.0707484046,0.0704099343,0.0288086669,0.0269873815,0.0470632015,0.0403468010,0.0469045836,0.0246123286,0.0218069221,0.0540555027,0.0251764172,0.0462598311,0.0425418966,0.0375579898,0.0279319742,0.0632090268,0.0525097591,0.0433123592,0.0393248528,0.0221831452,0.0292765286,0.0288397845,0.0391212218,0.0493180987,0.0299364039,0.0378157171,0.0340081496,0.0277279859,0.0324140467,0.0351484214,0.0365393069,0.0905253352,0.1301665187,0.0857364296,0.0470907086,0.0204639124,0.0296976072,0.0290048378,0.0310636353,0.0440735960
