,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_GOLL54,0.3069983946,0.2831172935,0.1572823988,0.3060816868,0.3298890680,0.2576200633,0.3407987379,0.3280844451,0.3927263276,0.3931393430,0.4134579590,0.4243630741,0.1617902958,0.2690360671,0.2241069614,0.3386914173,0.1304610940,0.1629358260,0.3059685626,0.3395372499,0.1633697407,0.2779853764,0.2807245850,0.3254658671,0.2515488243,0.3101411144,0.2287859316,0.4147043474,0.3413776474,0.2480733005,0.2583531494,0.2046417086,0.2759064501,0.2340699345,0.1904280597,0.3897553671,0.4006364432,0.2188223689,0.1736619335,0.0754991941,0.2662645299,0.3314268947,0.2903399134,0.3118731692,0.3146483390,1.0000000000,0.2959582656,0.1434629586,0.3478980419,0.2888862358,0.1291803291,0.2305817806,0.2965410654,0.4076093830,0.3820516188,0.4072377776,0.3361290960,0.1741536672,0.1511260329,0.1744208615,0.3228143313,0.2530277039,0.2522262202,0.3918489668,0.1975935827,0.1966504848,0.2490134289,0.3560253935,0.3834013134,0.3697652787,0.3172540572,0.3101940818,0.1953793477,0.1592021857,0.1914088524,0.1952405403,0.2369354250,0.1576521478,0.3336460219,0.3512339034,0.1978042697,0.1695037615,0.2317947564,0.2977951869,0.2854741198,0.2486235191,0.2028040950,0.3653920619,0.1695446061,0.3807157476,0.3536239021,0.2299154341,0.1293568707,0.2763710942,0.3646857128,0.2224431819,0.3136507511,0.1715410075,0.1306633640,0.2302495317,0.1819011655,0.3421911894,0.1427879568,0.3254532754,0.2589290388,0.2511204244,0.2325522506,0.2858111618,0.1900085711,0.2847958803,0.3367997298,0.2424489903,0.1546748660,0.1897994726,0.2489251204,0.1985548242,0.2214779698,0.3353302311
ACAO_GRND3,0.3079945020,0.2859453404,0.1634352974,0.3611666144,0.3095681833,0.2501434340,0.2967322154,0.2867624980,0.3506857509,0.3220970594,0.3489440461,0.3457830908,0.1564243649,0.1838916081,0.2011306923,0.3139604496,0.1597465069,0.1430581008,0.2561511792,0.2940797017,0.1622846555,0.2818316080,0.2775963484,0.3256503714,0.2530878550,0.2256577883,0.2241248946,0.3895182369,0.3448673575,0.2818728770,0.1989876916,0.1990620342,0.3060608467,0.2025377966,0.1698245177,0.3815844285,0.3996011044,0.2091861446,0.1469371995,0.0561201242,0.2722686879,0.2737922287,0.2440442040,0.2458426592,0.2550103747,0.2959582656,1.0000000000,0.1172962597,0.3322344824,0.3084020621,0.0733665546,0.2369333184,0.2465451222,0.3527693581,0.3321237592,0.3343978289,0.3294576066,0.1681799023,0.1541648179,0.1435686836,0.2819172759,0.2318625587,0.2734703637,0.3894338194,0.1586786034,0.1723407704,0.2918455681,0.3000297656,0.3546503179,0.3628001062,0.2861710425,0.2939450082,0.1896790282,0.2113723850,0.1533588055,0.1622045771,0.2096282554,0.1586048427,0.2215622273,0.2363924747,0.2059806823,0.1882072427,0.1778506741,0.2881481289,0.2594141393,0.2441433180,0.2376575131,0.3320373837,0.1492491100,0.3593121898,0.3589765579,0.2165229462,0.1047721447,0.2129085937,0.2900046382,0.1768286027,0.2883135857,0.1527334822,0.1601607198,0.2462942706,0.1625977809,0.3182129768,0.0888717539,0.2902221536,0.2712330652,0.2849867115,0.1895520805,0.2844349810,0.1927688508,0.1991402686,0.2410654025,0.1600869834,0.1508083210,0.2266941956,0.2537296038,0.2008362988,0.2357058120,0.2851500066
ACAO_HAGA4,0.1308733136,0.1232461738,0.1075647011,0.1323838536,0.1394236406,0.0988646077,0.1222818801,0.1138178884,0.1499136760,0.1373519905,0.1394622061,0.1343427468,0.0788597509,0.1066613045,0.1140911920,0.1060408153,0.0720262414,0.0969890443,0.0995045904,0.1164635338,0.0714282317,0.0780797207,0.0942948781,0.1745676692,0.0793904186,0.1387154593,0.0841278199,0.1605906552,0.1330825561,0.0812055154,0.1122725591,0.0948054017,0.1263704547,0.1371161813,0.1241862822,0.1346684804,0.1517329438,0.1194544574,0.1007892872,0.0585122804,0.1218787607,0.1350684820,0.1325207314,0.1314345758,0.1191816355,0.1434629586,0.1172962597,1.0000000000,0.1471959792,0.1112126619,0.0830267227,0.1066232534,0.0908030763,0.1471708813,0.1388070704,0.1383917471,0.1380238540,0.0980854688,0.0784172717,0.0875415229,0.1019617128,0.0999664405,0.1505263923,0.1704139881,0.1103467410,0.0602591111,0.1086485184,0.1140145109,0.1502240044,0.1512113817,0.1355024239,0.1200906177,0.1225831499,0.0528651727,0.0832423655,0.0950734163,0.1144327520,0.0862390509,0.1358051819,0.1322615733,0.1127185776,0.1133747012,0.1341424795,0.1302262736,0.1528337063,0.0682212224,0.1106670721,0.1462741664,0.1088186700,0.1299608117,0.1569715946,0.1157566885,0.1060854187,0.1069096855,0.1161614977,0.0794183218,0.0903635814,0.0945561334,0.1185532502,0.1165575039,0.0861808906,0.1667781477,0.1102545611,0.1557229356,0.1245809410,0.0830389214,0.1093467095,0.1474657239,0.1368781208,0.1182908112,0.1244966852,0.1054983508,0.0869183300,0.1139349452,0.0961772214,0.1099496817,0.1005746341,0.1421377977
ACAO_HBOR3,0.3329243872,0.2749869135,0.1738859287,0.3331789817,0.3557414592,0.2513489726,0.3261892967,0.3112768087,0.4128156273,0.3534661493,0.3795873802,0.3802126966,0.1719412207,0.2103750884,0.2367140899,0.3291831750,0.1589079366,0.1758241230,0.3027886567,0.3368480753,0.1640128027,0.2821157009,0.3170985253,0.3701424733,0.2606997540,0.2698825817,0.2660296407,0.5224602708,0.3926434481,0.2782803200,0.1989712029,0.2124303379,0.3308044354,0.2862170884,0.2140571846,0.4986216831,0.5300257948,0.2091043173,0.1973775254,0.0741951250,0.3073099587,0.3679265052,0.2580759149,0.2682427473,0.2753361870,0.3478980419,0.3322344824,0.1471959792,1.0000000000,0.3097937458,0.1394100267,0.2183584463,0.2888442666,0.3924737827,0.3674692928,0.3735792393,0.4683396504,0.1966920747,0.1570742288,0.1487970680,0.3282027658,0.2752006142,0.3512706730,0.4254393619,0.1816512346,0.2007799576,0.2780914526,0.3690426891,0.4541147881,0.4339151074,0.3030546174,0.3256245836,0.2607757157,0.2184729505,0.1763367639,0.2024886082,0.2912421284,0.1929846352,0.2757188956,0.2915978994,0.2570686376,0.2292631241,0.2399449952,0.3111420097,0.3269873088,0.2394548884,0.2315647303,0.3802424300,0.1889658493,0.3860061586,0.4068959932,0.2719178076,0.1347532325,0.2883263360,0.3405414679,0.2024479446,0.3068302598,0.1697115415,0.1487006175,0.2160467726,0.1902816940,0.4554535941,0.1474346266,0.3627642467,0.2654015897,0.2701492718,0.2623026586,0.3873878684,0.2042297276,0.2399622737,0.2778512765,0.1858039411,0.2181931259,0.2110224064,0.2930305010,0.1990282942,0.2308717873,0.3582559447
ACAO_HYPE3,0.2916794807,0.3041826447,0.1600721750,0.2955572855,0.2814405300,0.2738306777,0.2994057317,0.2874175259,0.4118019222,0.3596347906,0.3933741464,0.3844429221,0.2115510516,0.2277802139,0.2585129439,0.2988063322,0.1390408587,0.1217109523,0.2776619072,0.3203379330,0.1544406103,0.3013935543,0.3005998139,0.3388147258,0.2331699998,0.2533302173,0.2072478479,0.4367132244,0.3595214804,0.2999482576,0.1925308494,0.2096549740,0.3226800428,0.2076524538,0.1641305448,0.3695499265,0.3718604818,0.2082898337,0.1404888353,0.0495031074,0.2728937011,0.2917012433,0.2601595105,0.2683153238,0.2675358102,0.2888862358,0.3084020621,0.1112126619,0.3097937458,1.0000000000,0.1014452773,0.2516308378,0.2969969050,0.4132918023,0.3798860339,0.3960731041,0.3142286489,0.2008987760,0.2158670929,0.1934040974,0.2715824817,0.1930090826,0.2394064832,0.4239612150,0.1424514289,0.2339159750,0.2803740662,0.3482641693,0.3791970130,0.3898503575,0.2674601411,0.3486058353,0.1871266281,0.2316044635,0.1548141849,0.1666945526,0.2170184100,0.0975356925,0.2757220401,0.2902786262,0.1741124969,0.1421022010,0.1941651841,0.2649349018,0.2309372449,0.2857494176,0.2937429741,0.3195083852,0.1476705214,0.4012435888,0.3003227286,0.1784971581,0.0881661153,0.2573373181,0.3658937923,0.2279612532,0.3264324566,0.1324103164,0.1803297826,0.2314170310,0.1526387770,0.3191618962,0.1006409572,0.2687213960,0.2694345615,0.2797063713,0.1630236392,0.2458014145,0.1762220100,0.2249794189,0.2414621309,0.1962382850,0.1493580093,0.2320231800,0.2432737899,0.1899715934,0.2722910501,0.3005709257
ACAO_INEP4,0.1239543823,0.0871881375,0.0820621794,0.1209967969,0.1324454116,0.1063897016,0.1091345409,0.1025699526,0.1389777971,0.1331476031,0.1298806713,0.1243178965,0.0879509342,0.1280908778,0.1156898844,0.1119466219,0.0662037438,0.0585522436,0.0795632563,0.0924231439,0.0867814838,0.0798474426,0.1071764751,0.1462567110,0.1055022117,0.1277785097,0.1296549906,0.1408598257,0.1317831786,0.0753590436,0.0730915419,0.1037807808,0.0911842238,0.1100542370,0.1120708895,0.1241710850,0.1278314263,0.0972353899,0.1036866657,0.0860789135,0.0922060522,0.1348790292,0.1254366253,0.1287078519,0.1337901871,0.1291803291,0.0733665546,0.0830267227,0.1394100267,0.1014452773,1.0000000000,0.0816676877,0.0812998187,0.1321762493,0.1384534454,0.1191699838,0.1474222258,0.0822021262,0.0799560686,0.0780064726,0.0921755039,0.0903425068,0.1034270650,0.1243974593,0.1057078811,0.0975031391,0.0843666049,0.1319001427,0.1296019069,0.1097409705,0.1214753747,0.1054525415,0.1216576399,0.0680497419,0.1052317347,0.1134750499,0.1116349918,0.0937089802,0.1064414366,0.1105481626,0.0912111906,0.0790013330,0.1327879078,0.0977418557,0.1294303183,0.0800079445,0.0976774772,0.1305650833,0.0565000540,0.1289755748,0.1155196839,0.0889278264,0.0953057961,0.1097191354,0.1287680793,0.0718597793,0.1046910737,0.0756213277,0.0874686109,0.0812945513,0.0989814057,0.1367262252,0.0600948843,0.1041296783,0.1043476681,0.1150950961,0.1088435202,0.0876355903,0.1051215130,0.1036252397,0.1201672179,0.1298871923,0.0855831531,0.0766406089,0.0968523921,0.0984286097,0.1003096386,0.1144500525
ACAO_ISAE4,0.2637538890,0.2187503740,0.1186252682,0.2294969993,0.1953311525,0.1813499071,0.3764277274,0.3628293673,0.3417829772,0.3287508409,0.3474044351,0.3402563826,0.1599148781,0.2104588771,0.1989981835,0.2878884246,0.1156684340,0.1396466745,0.3564466466,0.3918888463,0.1571749468,0.3738819577,0.3580131810,0.2963534849,0.3030208441,0.2081012184,0.1538636055,0.3187707507,0.2869515964,0.3889598462,0.1380107734,0.1842575111,0.3323839228,0.1697225481,0.1234847695,0.2805114005,0.3189945789,0.1739995905,0.1146686589,0.0272153302,0.2300622012,0.1918277372,0.2064670038,0.2142616699,0.2301869173,0.2305817806,0.2369333184,0.1066232534,0.2183584463,0.2516308378,0.0816676877,1.0000000000,0.2964434654,0.3667862669,0.3308127076,0.3516896726,0.2280743067,0.1438157972,0.1714078086,0.1539490588,0.2755963491,0.1712047199,0.1826816066,0.3010156104,0.1241033815,0.1945463961,0.2075388635,0.3221753952,0.2946652680,0.3150609527,0.2124553432,0.2213769645,0.1315473344,0.1868897467,0.1408920351,0.1354657845,0.1559506291,0.1134788121,0.2335385900,0.2461290599,0.1520197862,0.1215423934,0.1671922806,0.2292762114,0.1979666494,0.2143663681,0.2212029363,0.2766654962,0.0976462447,0.2978102154,0.2454810211,0.1431405140,0.0921753265,0.1753321548,0.2984185764,0.1643971551,0.3580162663,0.1370164161,0.1473702010,0.1869780961,0.1142023028,0.2435152922,0.1017115592,0.2250638171,0.2586323642,0.2134104451,0.1571378903,0.2114034257,0.1756246197,0.1755996791,0.2148233031,0.1745639984,0.1016859223,0.2156385412,0.1956935907,0.1457167845,0.1872923888,0.2163390255
ACAO_ITSA3,0.3603074104,0.3030870694,0.1358717219,0.2717445245,0.2444517524,0.1929978531,0.3431190208,0.3281806943,0.4446532896,0.5225270354,0.5683017767,0.5806657653,0.1512117936,0.2805794096,0.2307645340,0.4007669538,0.1193162215,0.1461082610,0.2984595030,0.3368229500,0.1507563680,0.3185680636,0.3340197773,0.3760039062,0.2459880396,0.2874338235,0.2218271131,0.3934503409,0.3448758120,0.3263853256,0.1853686785,0.1626056918,0.3178318029,0.1775981064,0.1657507006,0.3407962650,0.3717739587,0.2016761486,0.1553129897,0.0545123362,0.2205927364,0.2230555679,0.2980606199,0.3011971488,0.3139197755,0.2965410654,0.2465451222,0.0908030763,0.2888442666,0.2969969050,0.0812998187,0.2964434654,1.0000000000,0.6618395409,0.5995877927,0.6325580204,0.2875875596,0.1683821456,0.1703842076,0.1465727617,0.2532801799,0.1775229630,0.2251548155,0.3614689160,0.1343426022,0.1761991043,0.2520822679,0.3740502977,0.3133087279,0.3977851005,0.2930497635,0.2774099746,0.1651287367,0.1928243421,0.1441795997,0.1652753457,0.2023319795,0.1201787648,0.3782525442,0.3872742935,0.1847531463,0.1757753685,0.2074575620,0.2900105636,0.2379326912,0.2782904386,0.2349678062,0.3445931399,0.1198507315,0.3587949195,0.2815963589,0.1897010690,0.0911144781,0.2188273711,0.4731120386,0.2811439660,0.3334607252,0.1372363188,0.1267291512,0.1908720450,0.1243237635,0.3051533104,0.1122185978,0.2894375908,0.2768377290,0.2534387980,0.1775958664,0.2019441434,0.1763140496,0.2486439290,0.2928216476,0.2567373861,0.1228813643,0.2414837701,0.2208286842,0.1805256023,0.2248419523,0.2859843055
ACAO_ITSA4,0.5050703980,0.4333680305,0.1747255455,0.3535006557,0.3120139624,0.2738844588,0.4850858183,0.4664889340,0.5959794005,0.7212232830,0.8086016558,0.8298139321,0.2008513863,0.3822303908,0.3299832965,0.5334177187,0.2022133969,0.2119486511,0.4164243923,0.4819974976,0.2102505416,0.4305322383,0.4068489621,0.4956449086,0.3228568481,0.4147777382,0.2699416569,0.5428362916,0.4592632705,0.4321078091,0.2900778802,0.2538101682,0.4196895007,0.2334806367,0.2303302935,0.4687352675,0.4845648423,0.2867338507,0.1981438071,0.0865412315,0.3147669956,0.3351672586,0.4001966554,0.4246771782,0.4351501806,0.4076093830,0.3527693581,0.1471708813,0.3924737827,0.4132918023,0.1321762493,0.3667862669,0.6618395409,1.0000000000,0.8589158653,0.9355309349,0.4014103647,0.2100137616,0.2501121149,0.2041123981,0.3684464362,0.2620500345,0.3030637425,0.5022650670,0.2115270699,0.2675044554,0.3223795701,0.4867215161,0.4550134957,0.5221167111,0.3808145742,0.3596101611,0.2491137964,0.2494415893,0.2065159339,0.2273730984,0.2850222494,0.1693699801,0.5159813237,0.5264500294,0.2275506288,0.2066516058,0.2737008243,0.3846325259,0.3125199592,0.3920692166,0.3170899320,0.4589978752,0.1751826298,0.4763855733,0.3757167015,0.2142927065,0.1357680017,0.3209469197,0.6922423453,0.4051358959,0.4507906900,0.1825287531,0.1708022153,0.2622062037,0.1791792590,0.3978496881,0.1578777657,0.3781117102,0.3880008279,0.3047883300,0.2220386820,0.3050537961,0.2371914522,0.3263273321,0.3973718364,0.3513827718,0.1768399779,0.3120091889,0.2840822995,0.2358773921,0.3380402390,0.3725413381
ACAO_ITUB3,0.4782152230,0.4159214396,0.1756368054,0.3167951160,0.2932700600,0.2450914118,0.4276456126,0.4082329804,0.5353004874,0.6770804846,0.7705730370,0.7974953695,0.1856445050,0.3504693042,0.3056229827,0.5044047452,0.1752678297,0.1836126678,0.3830610161,0.4418722565,0.1977267666,0.3870951424,0.3727054290,0.4540930714,0.2983526736,0.3760427873,0.2560909880,0.4971478177,0.4147554216,0.3770963947,0.2798655398,0.2331245430,0.3734250364,0.2282242260,0.2026293778,0.4292258378,0.4440655756,0.2663330600,0.1881815973,0.0838022308,0.3080536971,0.3062654956,0.3769284580,0.3914509858,0.3994524608,0.3820516188,0.3321237592,0.1388070704,0.3674692928,0.3798860339,0.1384534454,0.3308127076,0.5995877927,0.8589158653,1.0000000000,0.9030695762,0.3741861142,0.1874170972,0.2290511513,0.1747725598,0.3372714807,0.2428702361,0.3093279763,0.4630951900,0.1916522582,0.2267375257,0.3103884449,0.4463667167,0.4077957678,0.4772524989,0.3628913747,0.3243936837,0.2347719813,0.2370056263,0.1944917732,0.2193034355,0.2674260419,0.1485387577,0.4830512726,0.4908980833,0.2224988979,0.2035757108,0.2449469524,0.3632005528,0.3045002773,0.3744473136,0.3002897523,0.4301792080,0.1652011988,0.4467605421,0.3649165991,0.2031972614,0.1183600926,0.2851185870,0.6571303921,0.3890769740,0.4026606782,0.1808469572,0.1510968625,0.2525167995,0.1802824729,0.3707640264,0.1485916448,0.3640372843,0.3583465528,0.2702827046,0.2017029490,0.2798681006,0.2229361057,0.2934610738,0.3640023806,0.3199794847,0.1557871048,0.2893797059,0.2781801760,0.2124105815,0.3049883170,0.3580440391
ACAO_ITUB4,0.5009988138,0.4352251006,0.1655228749,0.3249614157,0.2950819054,0.2516891552,0.4564112936,0.4404322169,0.5699260524,0.7220424237,0.8227439110,0.8612651841,0.1861862412,0.3828978170,0.3159436479,0.5349625163,0.1880359652,0.1935742355,0.3993580779,0.4598718474,0.1948863512,0.4126472071,0.3932763116,0.4672036962,0.3043510707,0.4129494275,0.2518118204,0.5218040318,0.4363234662,0.4092618194,0.2931975072,0.2287804017,0.3883230577,0.2241156081,0.2123818989,0.4486479423,0.4635342664,0.2761130148,0.1956627126,0.0773163203,0.3052542526,0.3176033905,0.4010878175,0.4259008507,0.4326656616,0.4072377776,0.3343978289,0.1383917471,0.3735792393,0.3960731041,0.1191699838,0.3516896726,0.6325580204,0.9355309349,0.9030695762,1.0000000000,0.3880260450,0.1983735740,0.2376624739,0.1861305368,0.3479981610,0.2575244925,0.2982029985,0.4877449321,0.1948960561,0.2457366029,0.3115317457,0.4638267945,0.4281247418,0.5007189346,0.3738518296,0.3413725429,0.2360347897,0.2297730462,0.2014421568,0.2221401100,0.2680219446,0.1618142293,0.5259242490,0.5317451349,0.2178644497,0.2076623225,0.2628770938,0.3776408503,0.3034313241,0.3865118923,0.3026309196,0.4487756272,0.1659487588,0.4582614766,0.3638276526,0.2088717878,0.1282909459,0.3003387251,0.7139302817,0.4107316671,0.4335177262,0.1750907848,0.1562912890,0.2526296584,0.1663563281,0.3767196385,0.1566026652,0.3762835764,0.3817978042,0.2732215760,0.2102766282,0.2857896763,0.2234624235,0.3201351338,0.3884968010,0.3590847769,0.1702360736,0.2954514443,0.2799324810,0.2153794252,0.3157002887,0.3579495882
ACAO_JHSF3,0.3301009453,0.2908423628,0.1822227264,0.3039347651,0.3293443444,0.2443950452,0.3232079227,0.3056001370,0.4040175253,0.3753253986,0.3725115074,0.3898738125,0.2154759673,0.2530296194,0.2395134824,0.3228150089,0.1512629484,0.1695680901,0.2963579333,0.3303753974,0.1788245989,0.2812640744,0.3062813011,0.3708261403,0.2597118954,0.2822739651,0.2573603814,0.4907791637,0.3646677322,0.2665490972,0.2261693374,0.2400531910,0.3154988626,0.2648571427,0.1979960829,0.4474974647,0.4765232257,0.2657229647,0.1703998863,0.0563702372,0.2964419953,0.3538783646,0.2851082652,0.2971855027,0.3098179779,0.3361290960,0.3294576066,0.1380238540,0.4683396504,0.3142286489,0.1474222258,0.2280743067,0.2875875596,0.4014103647,0.3741861142,0.3880260450,1.0000000000,0.2109239523,0.1767753588,0.1821322491,0.3048471459,0.2648837300,0.3138826377,0.4126715462,0.2002415782,0.2139603576,0.2750375430,0.3734500690,0.4114367700,0.4398268861,0.3223291077,0.3144367744,0.2598371272,0.2144587953,0.2084313864,0.2188233035,0.2990497313,0.1738632048,0.3020793733,0.3204014610,0.2295809152,0.2187974176,0.2508067330,0.3074723838,0.3223108532,0.2327808067,0.2384728377,0.4003567109,0.1906355900,0.3908626309,0.3734686909,0.2594860092,0.1469652605,0.3095663334,0.3446794162,0.2092408188,0.3370478591,0.1697095465,0.1784549994,0.2558828758,0.1967783445,0.3933910921,0.1469869734,0.3367787355,0.2872238367,0.2783018910,0.2362160954,0.3636308863,0.2162433828,0.2365326721,0.2942153865,0.2255954474,0.2004285949,0.2173928645,0.2671251266,0.2151208012,0.2605888360,0.3327198396
ACAO_KEPL3,0.1868652097,0.1626404145,0.1451368247,0.1649544222,0.1644040505,0.1504379239,0.1754796402,0.1681618308,0.2394384303,0.2004525041,0.1989551260,0.2062602393,0.1589663159,0.1828210964,0.1654116469,0.1804925955,0.0839045981,0.1043907653,0.1532248654,0.1800841286,0.0944158352,0.1772297741,0.1884899971,0.2154168794,0.1784775367,0.1882352920,0.1667717140,0.2282100739,0.2047909908,0.1590954334,0.1058944268,0.1016470969,0.1930373101,0.1482343379,0.1094140583,0.2180894615,0.2335368492,0.1969105985,0.1343510921,0.0681756115,0.1601303951,0.1656270739,0.1730788648,0.1736018935,0.1765861882,0.1741536672,0.1681799023,0.0980854688,0.1966920747,0.2008987760,0.0822021262,0.1438157972,0.1683821456,0.2100137616,0.1874170972,0.1983735740,0.2109239523,1.0000000000,0.1224130103,0.1353553051,0.1724689894,0.1589775789,0.1599164465,0.2201834863,0.1109900849,0.1479791448,0.1540751316,0.2256521833,0.2196195291,0.2108865745,0.2005503364,0.1590501045,0.1342524970,0.1132616001,0.1211408362,0.1152147259,0.1491024308,0.0996107229,0.1921893686,0.1904575230,0.1407169002,0.1156533143,0.1322175033,0.1613515085,0.1806949922,0.1298223036,0.1533866565,0.2145865234,0.1000262695,0.2098779877,0.1949230961,0.1681794534,0.1157676838,0.1505110973,0.1756915296,0.1259309611,0.1800675357,0.1118669333,0.1293733876,0.1936372129,0.1369700969,0.1972772932,0.0987237399,0.1830545939,0.1585730489,0.1814139646,0.1294201915,0.1850607618,0.1523396721,0.1706344519,0.1766849260,0.1659898476,0.0821988283,0.1345717227,0.1657798016,0.0804183995,0.1558172828,0.1701272916
ACAO_KLBN4,0.1796279733,0.2055898805,0.1005974516,0.1612122300,0.1168696100,0.1570746803,0.1830813530,0.1753774828,0.2377445746,0.2070017600,0.2262782389,0.2248677865,0.2099582825,0.2720035464,0.2772689670,0.1728000126,0.0947177624,0.0722583966,0.1617068599,0.1905060588,0.1382566933,0.1885506881,0.1880138607,0.2332729872,0.1220703703,0.2736885888,0.1257759158,0.2039136856,0.2461261776,0.1689608073,0.2233221896,0.1565447529,0.1627603039,0.1322284837,0.1379712690,0.1718603217,0.1779120338,0.2087028985,0.1036812380,0.0701776363,0.1283162342,0.1774881703,0.2985316103,0.3083025924,0.3059846119,0.1511260329,0.1541648179,0.0784172717,0.1570742288,0.2158670929,0.0799560686,0.1714078086,0.1703842076,0.2501121149,0.2290511513,0.2376624739,0.1767753588,0.1224130103,1.0000000000,0.1487037399,0.1230725661,0.1079151976,0.1196604530,0.2000410535,0.1143356325,0.2102733988,0.1262719916,0.1682428831,0.1876237087,0.1596480856,0.1606972102,0.1683147331,0.1256271009,0.1341022694,0.1003029719,0.1206653259,0.1490903403,0.1226075786,0.2291625980,0.2264640639,0.1210375005,0.1180795842,0.1596915544,0.1701371543,0.1512646384,0.1715422505,0.1384961357,0.1761623100,0.0777876735,0.1879686717,0.1399191533,0.0914494298,0.1039734216,0.1800228326,0.2113379175,0.1529441756,0.1931279957,0.0954543016,0.1907794070,0.2151489318,0.1525501465,0.1779534283,0.0721096683,0.1268388127,0.2066276981,0.1775577055,0.1016442338,0.1364774646,0.1867700542,0.2464873994,0.2751040149,0.2631925192,0.0972964026,0.1664034059,0.1384632374,0.1198706204,0.2557813571,0.1139961555
