,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_BEES3,0.0135809745,0.0083870064,0.0049895003,0.0115709343,0.0181851379,0.0212962843,0.0207835905,0.0187295047,0.0187678511,0.0211513756,0.0176991296,0.0176656310,0.0086883025,0.0711915019,0.0156257018,0.0177628003,0.0110340079,0.0141981181,0.0177122234,0.0052832097,0.0076218990,0.0156088776,0.0174037658,0.0066062576,0.0098320072,0.0137678631,0.0168970553,0.0099406537,0.0216845727,0.0132160772,0.0195889804,0.0151201764,0.0185291119,0.0086553413,0.0110161938,0.0114914697,0.0107417811,0.0144434045,0.0151728181,0.0202386061,0.0181831396,0.0158708076,0.0135161202,0.0107873729,0.0089952569,0.0230354998,0.0187416551,0.0207650647,0.0184071102,0.0223525131,0.0275036482,0.0112340252,0.0116089568,0.0224776153,0.0132572343,0.0155815921,0.0073098166,0.0149657409,0.0163439622,0.0147164884,0.0162469450,0.0182047251,0.0144509204,0.0086728658,0.0125798398,0.0165591507,0.0178490214,0.0184084311,0.0167694052,0.0215994273,0.0115146670,0.0097557705,0.0134829523,0.0206537965,0.0140320404,0.0159470692,0.0124689831,0.0173186590,0.0096907681,0.0184305006,0.0167830708,0.0230833043,0.0185469198,0.0199110455,0.0202971925,0.0109093337,0.0139092363,0.0139190943,0.0129286789,0.0163232664,0.0170845590,0.0102534464,0.0137954977,0.0077784765,0.0197195071,0.0133682351,0.0111072014,0.0165342804,0.0155101340,0.0154012931,0.0149679823,0.0172131196,0.0161905622,0.0128691323,0.0118255357,0.0117087448,0.0142798376,0.0097995736,0.0106272826,0.0101676909,0.0125924373,0.0157060676,0.0200430030,0.0094839391,0.0146042090,0.0126330290,0.0104109840,0.0134695170,0.0142774662,0.0101549453,0.0128317612,0.0186467247,0.0223663356,0.0154124278,0.0204559754,0.0070198845,0.0127540315,0.0149094337,0.0092278315,0.0064843497,0.0158563129
ACAO_BRAP3,0.0289261375,0.0167626972,0.0136815320,0.0207731403,0.0299247210,0.0374693840,0.0390187369,0.0321309394,0.0373889479,0.0393312696,0.0348620107,0.0378979087,0.0249892917,0.0156257018,0.1330409015,0.1073176374,0.0314058227,0.0401657280,0.0376217194,0.0110928845,0.0145183099,0.0317484249,0.0317128325,0.0119095358,0.0191876531,0.0282984875,0.0369278650,0.0223192457,0.1023458643,0.0252239181,0.0357155850,0.0261922678,0.0384875146,0.0151964429,0.0250921148,0.0216670791,0.0161053301,0.0246673595,0.0289940395,0.0339273116,0.0298582388,0.0419196222,0.0292602339,0.0222135313,0.0174756825,0.0425700481,0.0696446027,0.0787107402,0.0696207420,0.0806105033,0.0533498284,0.0197674088,0.0206649431,0.0364443954,0.0230573662,0.0267374390,0.0147179504,0.0265378862,0.0330261762,0.0293397567,0.0345109129,0.0352591288,0.0212489202,0.0245496530,0.0178972304,0.0278475100,0.0275587282,0.0292036223,0.0312236321,0.0363798693,0.0316847511,0.0165959603,0.0251603044,0.0360017889,0.0256993274,0.0309723505,0.0307468334,0.0290617164,0.0139071322,0.0322136257,0.0305556846,0.0476008260,0.0203499128,0.0570635082,0.0550653373,0.0230524448,0.0191092239,0.0360128535,0.0222743487,0.0265683080,0.0309746810,0.0169354545,0.0269839216,0.0142471957,0.0355570508,0.0233796049,0.0191685569,0.0298477711,0.0288766317,0.0252221075,0.0227881551,0.0446399540,0.0353765012,0.0393589463,0.0298761157,0.0160992642,0.0266877969,0.0185782784,0.0212391976,0.0225899217,0.0208078672,0.0280252575,0.0332364272,0.0241956741,0.0276395765,0.0255467056,0.0198789511,0.0266766682,0.0226128153,0.0193870542,0.0285282703,0.0599218027,0.0826294341,0.0981006801,0.0383125818,0.0172454807,0.0239412995,0.0205447384,0.0204731706,0.0151529359,0.0333259989
ACAO_BRAP4,0.0309530701,0.0205801890,0.0138823473,0.0236665624,0.0293996527,0.0391843884,0.0413531627,0.0341076817,0.0426716595,0.0450555727,0.0402200659,0.0423853527,0.0283264371,0.0177628003,0.1073176374,0.1325953869,0.0310267572,0.0450148021,0.0386486531,0.0118979437,0.0174548181,0.0344738862,0.0361226765,0.0122921979,0.0211731230,0.0291027628,0.0407509196,0.0239162943,0.1168731920,0.0267491272,0.0397184664,0.0263072896,0.0421618320,0.0177530887,0.0286228434,0.0252226994,0.0179837830,0.0258115809,0.0275029344,0.0357746410,0.0324212857,0.0469031865,0.0294625420,0.0244719027,0.0183328444,0.0498890194,0.0775626200,0.0883410032,0.0759910830,0.0919062522,0.0604956715,0.0200814250,0.0188193368,0.0375728135,0.0259677990,0.0314409604,0.0175484536,0.0288703558,0.0381972734,0.0331267504,0.0394023247,0.0396568261,0.0255971974,0.0285606035,0.0243956249,0.0308702262,0.0309284591,0.0295367234,0.0358617238,0.0385316975,0.0364564892,0.0189855332,0.0306202012,0.0400620871,0.0275796477,0.0321562973,0.0344176968,0.0320422158,0.0166059531,0.0360254426,0.0343798244,0.0507512012,0.0224326648,0.0640601844,0.0613219652,0.0229721497,0.0200561605,0.0372627199,0.0222431378,0.0276240963,0.0312163252,0.0184507705,0.0279990993,0.0172303684,0.0372101439,0.0270480183,0.0191359288,0.0333060957,0.0292247879,0.0256693005,0.0269179167,0.0535431667,0.0405672301,0.0428567991,0.0336183244,0.0178555409,0.0301356751,0.0213323660,0.0213384625,0.0251197926,0.0236255884,0.0261060380,0.0362356843,0.0257860230,0.0297208956,0.0291565325,0.0225282792,0.0252665756,0.0241505309,0.0197208377,0.0293029529,0.0686983323,0.0955977306,0.1169908812,0.0374357120,0.0183986716,0.0237216356,0.0203139485,0.0233839263,0.0158078317,0.0331278050
ACAO_BRKM3,0.0257768743,0.0166423048,0.0121095134,0.0262290370,0.0314944279,0.0428735652,0.0350094676,0.0320651949,0.0319297343,0.0274161095,0.0302170547,0.0306362303,0.0243651213,0.0110340079,0.0314058227,0.0310267572,0.1637342666,0.1069300269,0.0242622317,0.0101356630,0.0100648493,0.0233668070,0.0264551911,0.0108519141,0.0176308956,0.0208476031,0.0371395329,0.0200217564,0.0512882952,0.0230947702,0.0359094398,0.0307664625,0.0346248298,0.0142333057,0.0213690552,0.0218651561,0.0195870460,0.0267834597,0.0252495079,0.0348530232,0.0330589500,0.0299715071,0.0252400724,0.0158334773,0.0208597452,0.0480845127,0.0344372345,0.0386971935,0.0367240811,0.0384736043,0.0398253835,0.0199111173,0.0201130655,0.0348235537,0.0238925605,0.0310071168,0.0138948888,0.0196681533,0.0274386662,0.0242423957,0.0267841674,0.0341604892,0.0223359027,0.0228903874,0.0206784858,0.0284394462,0.0243027079,0.0280240571,0.0356242916,0.0266657680,0.0259816640,0.0183383260,0.0253122772,0.0378972008,0.0256033515,0.0323272318,0.0251726324,0.0306021197,0.0155768765,0.0283458713,0.0238911384,0.0444520732,0.0227487158,0.0347832527,0.0333529787,0.0193513025,0.0224058623,0.0312039144,0.0276747269,0.0334409458,0.0356854582,0.0137003581,0.0295919043,0.0145584378,0.0299620775,0.0202393558,0.0158531333,0.0331564303,0.0330560510,0.0273021051,0.0225104853,0.0393747371,0.0285557710,0.0316062183,0.0252439369,0.0192710090,0.0238001519,0.0141788281,0.0229128582,0.0218617939,0.0250924559,0.0270878375,0.0351941915,0.0162981069,0.0229536910,0.0190735241,0.0208595553,0.0266546163,0.0269496723,0.0208007421,0.0328762296,0.0386900074,0.0418207303,0.0282923600,0.0366137500,0.0136804710,0.0230175826,0.0251940821,0.0185113344,0.0123506409,0.0331402516
ACAO_BRKM5,0.0297864116,0.0229851046,0.0150352665,0.0311812597,0.0356684175,0.0502813595,0.0409412917,0.0363528795,0.0429718396,0.0388825777,0.0402698331,0.0403136959,0.0296592275,0.0141981181,0.0401657280,0.0450148021,0.1069300269,0.1655273434,0.0355378196,0.0101754610,0.0144578922,0.0290904039,0.0323551312,0.0124035538,0.0237262815,0.0267774810,0.0473032660,0.0228673373,0.0691812660,0.0249464306,0.0462596002,0.0367183175,0.0458169089,0.0195730184,0.0313304516,0.0258409261,0.0229214317,0.0336679636,0.0305299104,0.0421892834,0.0398536377,0.0363842553,0.0261446468,0.0215836924,0.0234501232,0.0571265150,0.0506357187,0.0561848173,0.0490293781,0.0559110846,0.0563040724,0.0245403996,0.0224915925,0.0472361159,0.0329285118,0.0317280700,0.0185392166,0.0265299278,0.0368442543,0.0322764323,0.0363261397,0.0419418150,0.0258763406,0.0325285528,0.0274453122,0.0362193937,0.0275980675,0.0360022902,0.0451354429,0.0343340266,0.0371068424,0.0207906230,0.0326264447,0.0507144322,0.0308060618,0.0396773652,0.0308961679,0.0350848423,0.0204125612,0.0313079235,0.0287601996,0.0526929712,0.0261827235,0.0509706452,0.0482658578,0.0254909058,0.0237026690,0.0389245371,0.0287740987,0.0357191217,0.0426713488,0.0206891987,0.0399935640,0.0197396395,0.0393669499,0.0204632311,0.0206448327,0.0418909851,0.0371374704,0.0247782496,0.0276958570,0.0498569804,0.0396277203,0.0407069320,0.0361551411,0.0186462237,0.0313446740,0.0164393814,0.0216291810,0.0236153333,0.0305151034,0.0329804654,0.0405082825,0.0245056118,0.0256015753,0.0281794511,0.0262845058,0.0284034042,0.0308884120,0.0225005773,0.0361269510,0.0550677919,0.0639834024,0.0438635109,0.0386333725,0.0192231170,0.0276586572,0.0257882096,0.0248910128,0.0143335167,0.0416216878
ACAO_BRSR6,0.0487744134,0.0265209050,0.0146334939,0.0343919844,0.0525525212,0.0495763549,0.0531154888,0.0475633464,0.0532217491,0.0684995455,0.0566638781,0.0595909731,0.0258118934,0.0177122234,0.0376217194,0.0386486531,0.0242622317,0.0355378196,0.1342611008,0.0133130920,0.0203556823,0.0421704639,0.0474193434,0.0170431001,0.0280573456,0.0391265658,0.0426780984,0.0363181862,0.0550981867,0.0317172283,0.0590300290,0.0464638158,0.0506024437,0.0259130301,0.0287741015,0.0285009755,0.0274986040,0.0326002448,0.0292556083,0.0580342757,0.0548872869,0.0303146954,0.0339439626,0.0191022319,0.0284547679,0.0590344439,0.0414715491,0.0444437697,0.0409863801,0.0484987651,0.0766353035,0.0344999491,0.0188270110,0.0591599679,0.0342783443,0.0276502772,0.0241549810,0.0414953218,0.0536395939,0.0479754335,0.0553953362,0.0509109503,0.0254294164,0.0182577593,0.0237712775,0.0461930219,0.0402683828,0.0461361360,0.0530094820,0.0386541229,0.0345543363,0.0289285960,0.0435810383,0.0571348123,0.0426016594,0.0454336430,0.0418497495,0.0404660520,0.0241748586,0.0421643368,0.0373760381,0.0587518037,0.0301892707,0.0524052812,0.0537387497,0.0267521061,0.0226414824,0.0382090304,0.0328440097,0.0447043257,0.0446118536,0.0333921834,0.0390399870,0.0274733140,0.0533407476,0.0314490575,0.0233559264,0.0500580016,0.0458102962,0.0332949141,0.0248526295,0.0558187854,0.0532337400,0.0542630187,0.0460681551,0.0307227837,0.0400493556,0.0227411067,0.0263121070,0.0200941307,0.0269460285,0.0265901843,0.0530671550,0.0240763757,0.0460040645,0.0333366287,0.0306029723,0.0385958370,0.0410843172,0.0233960399,0.0267771502,0.0439234498,0.0544404570,0.0326818306,0.0348117685,0.0240287949,0.0341515425,0.0310019604,0.0236123474,0.0177038605,0.0520417558
ACAO_CGAS5,0.0131570315,0.0075064383,0.0055410631,0.0118267972,0.0153981851,0.0116397251,0.0169573542,0.0140764103,0.0152178375,0.0142789878,0.0129941954,0.0133187696,0.0049843397,0.0052832097,0.0110928845,0.0118979437,0.0101356630,0.0101754610,0.0133130920,0.0579820454,0.0068153671,0.0137966318,0.0135396314,0.0062628711,0.0085525122,0.0136230757,0.0127842995,0.0109280903,0.0147452349,0.0125744883,0.0150832961,0.0130395210,0.0146662659,0.0084305580,0.0101722108,0.0113005943,0.0106832136,0.0122584869,0.0105127132,0.0162232681,0.0147610933,0.0111299445,0.0089304769,0.0069044733,0.0095406312,0.0166684387,0.0112501638,0.0123364566,0.0101748912,0.0133981324,0.0193989119,0.0115357689,0.0084037038,0.0187675487,0.0104819997,0.0107458979,0.0063777724,0.0081185485,0.0133628666,0.0109550312,0.0127956525,0.0156769549,0.0077684510,0.0065766814,0.0065859728,0.0147719467,0.0129716218,0.0157375152,0.0153548890,0.0116578021,0.0070575618,0.0083801078,0.0134456625,0.0132918273,0.0127627925,0.0132260439,0.0139972924,0.0141748903,0.0078512245,0.0106486153,0.0119731084,0.0174204569,0.0090257159,0.0144031448,0.0152822740,0.0073163685,0.0105630548,0.0145992347,0.0122326759,0.0137548080,0.0164710675,0.0075923364,0.0107397650,0.0070618624,0.0156310255,0.0125786161,0.0105319086,0.0139520186,0.0160774635,0.0106236465,0.0083201675,0.0180875680,0.0128200320,0.0125766164,0.0129599755,0.0113440076,0.0120710507,0.0036397498,0.0095417830,0.0073247725,0.0097202333,0.0103449185,0.0141937438,0.0058676983,0.0138004577,0.0081743107,0.0112393017,0.0132244862,0.0105761710,0.0081538922,0.0106145798,0.0112018815,0.0152268055,0.0101045742,0.0180760602,0.0073162959,0.0130859692,0.0111415609,0.0077440029,0.0063163334,0.0121196760
ACAO_CLSC4,0.0157613393,0.0087171395,0.0073573226,0.0146732673,0.0194757640,0.0213895683,0.0230908294,0.0190017487,0.0197935661,0.0195192801,0.0170147414,0.0178386405,0.0096254312,0.0076218990,0.0145183099,0.0174548181,0.0100648493,0.0144578922,0.0203556823,0.0068153671,0.0827796028,0.0168676475,0.0189444435,0.0086729370,0.0103463342,0.0144064617,0.0154895067,0.0131286212,0.0238531092,0.0117230043,0.0218650583,0.0175892455,0.0169959009,0.0097606387,0.0120962263,0.0118058334,0.0108086212,0.0118341010,0.0173951318,0.0230466218,0.0215732667,0.0136650355,0.0171842821,0.0067670946,0.0119995149,0.0188602935,0.0183007262,0.0196098111,0.0201217846,0.0235404335,0.0289486186,0.0123436197,0.0135212725,0.0248116318,0.0109634254,0.0113558228,0.0092002507,0.0118786907,0.0167353680,0.0137128887,0.0157392477,0.0209984955,0.0115485020,0.0059948538,0.0154294876,0.0206247491,0.0169374365,0.0184207064,0.0189260449,0.0168704961,0.0133077513,0.0106816548,0.0168644573,0.0193297635,0.0149351780,0.0156071193,0.0137873685,0.0162832098,0.0089953620,0.0179780536,0.0165035625,0.0298727374,0.0091613920,0.0212644136,0.0211582203,0.0158779028,0.0105460508,0.0183307746,0.0153640877,0.0164161301,0.0204880218,0.0114942924,0.0153920579,0.0113447381,0.0192429416,0.0126797096,0.0124093574,0.0164833745,0.0205234139,0.0129154282,0.0110677839,0.0212861737,0.0162617244,0.0198202478,0.0140693761,0.0120595450,0.0159603789,0.0107237119,0.0139697258,0.0090519794,0.0131556805,0.0153834356,0.0218960790,0.0120816842,0.0148777435,0.0110556693,0.0130047296,0.0142158229,0.0149015581,0.0079517338,0.0108392770,0.0204548158,0.0277592123,0.0146207063,0.0144513687,0.0095066731,0.0143935478,0.0135771614,0.0099294049,0.0081489574,0.0184060501
ACAO_CMIG3,0.0349019565,0.0227942618,0.0125315040,0.0300512576,0.0417327780,0.0426266053,0.0652345820,0.0567133557,0.0436176839,0.0508146397,0.0422049698,0.0421556095,0.0191654247,0.0156088776,0.0317484249,0.0344738862,0.0233668070,0.0290904039,0.0421704639,0.0137966318,0.0168676475,0.1186275704,0.0960758438,0.0182606000,0.0375441954,0.0497105716,0.0369709082,0.0434632106,0.0516177959,0.0280423378,0.0497408640,0.0388319098,0.0440896579,0.0308492543,0.0241619900,0.0283594583,0.0332976603,0.0285542690,0.0256762655,0.0471385104,0.0478853040,0.0253924749,0.0321320061,0.0149709696,0.0252814811,0.0463672956,0.0354548209,0.0405996505,0.0361566674,0.0446871390,0.0650757546,0.0264580351,0.0166061574,0.0511502331,0.0299408453,0.0184722060,0.0281121943,0.0290476071,0.0393615254,0.0342472273,0.0388713871,0.0439330908,0.0202919586,0.0160601600,0.0201801013,0.0604740108,0.0345665424,0.0411343554,0.0437409229,0.0308063384,0.0282641514,0.0247552008,0.0405093057,0.0440179275,0.0362636770,0.0339881315,0.0373137599,0.0309424073,0.0213254667,0.0338264805,0.0286175425,0.0525433432,0.0231144412,0.0442576310,0.0451454258,0.0267601578,0.0203069028,0.0376112496,0.0297096593,0.0381498645,0.0401799029,0.0247635964,0.0331031336,0.0211357010,0.0457712104,0.0217691133,0.0215572634,0.0399001091,0.0394662483,0.0328427395,0.0196008154,0.0487117039,0.0379222520,0.0361133876,0.0311221049,0.0309076543,0.0467986523,0.0195590343,0.0241107072,0.0176889217,0.0239920742,0.0228959174,0.0444715757,0.0205795823,0.0387412010,0.0290310883,0.0260888804,0.0342032313,0.0366125932,0.0194378348,0.0235137783,0.0349944117,0.0495143751,0.0298492779,0.0318202151,0.0215458162,0.0326115403,0.0289036885,0.0235993244,0.0149134904,0.0415204483
ACAO_CMIG4,0.0381075597,0.0251987949,0.0130047808,0.0327780357,0.0440688741,0.0481092836,0.0700905783,0.0619859512,0.0503999126,0.0566897039,0.0473125236,0.0473803519,0.0224642538,0.0174037658,0.0317128325,0.0361226765,0.0264551911,0.0323551312,0.0474193434,0.0135396314,0.0189444435,0.0960758438,0.1155343846,0.0190261099,0.0407632426,0.0540337617,0.0422486510,0.0465044479,0.0560167057,0.0309676426,0.0552181532,0.0416864500,0.0474117846,0.0350681919,0.0264613120,0.0305876636,0.0362358206,0.0293622727,0.0264243744,0.0505872958,0.0508269488,0.0266088598,0.0319710890,0.0193097062,0.0295696561,0.0500118734,0.0384860575,0.0435120654,0.0404693148,0.0492356288,0.0712676835,0.0299770634,0.0191813340,0.0561571289,0.0340893668,0.0211762844,0.0305018321,0.0323511285,0.0449617651,0.0389867474,0.0441740480,0.0483332178,0.0235360169,0.0186720940,0.0218008087,0.0664024491,0.0377577782,0.0429320816,0.0489609627,0.0355071385,0.0328130384,0.0257033438,0.0457759169,0.0494538047,0.0414723538,0.0366904383,0.0408078027,0.0341193794,0.0234401677,0.0349186327,0.0317792416,0.0544811162,0.0235290716,0.0512319799,0.0522962082,0.0276480052,0.0213218692,0.0392948794,0.0319099835,0.0405008766,0.0431479789,0.0264924421,0.0379502217,0.0254373020,0.0500556439,0.0296775216,0.0204718215,0.0454190861,0.0422788446,0.0328009351,0.0193139667,0.0507089054,0.0444156387,0.0428615547,0.0357321321,0.0335865286,0.0499671494,0.0206459916,0.0266293295,0.0182142807,0.0271220274,0.0251716288,0.0482293891,0.0229347026,0.0406375086,0.0328200188,0.0289577685,0.0334208318,0.0371974757,0.0205503277,0.0268016797,0.0383627238,0.0549100221,0.0311350876,0.0331718276,0.0241852224,0.0331232521,0.0286222281,0.0257393023,0.0150480228,0.0479450484
ACAO_COCE5,0.0144467722,0.0078296918,0.0074588246,0.0126990759,0.0191203435,0.0223228512,0.0231958835,0.0200076019,0.0206632421,0.0179376919,0.0134159636,0.0142922018,0.0095943994,0.0066062576,0.0119095358,0.0122921979,0.0108519141,0.0124035538,0.0170431001,0.0062628711,0.0086729370,0.0182606000,0.0190261099,0.0643801214,0.0133079826,0.0157046535,0.0173161720,0.0143719802,0.0185464769,0.0129037623,0.0208434626,0.0154771845,0.0199642086,0.0107590297,0.0073993910,0.0147623765,0.0126302209,0.0110886398,0.0139229104,0.0206168272,0.0196557114,0.0130988939,0.0137015460,0.0069916366,0.0118335932,0.0221602483,0.0110108586,0.0124885653,0.0124703511,0.0152901857,0.0255974736,0.0123487149,0.0087817084,0.0204112144,0.0122685247,0.0148428180,0.0091320149,0.0108089546,0.0146405017,0.0130228489,0.0139743645,0.0195292488,0.0092113363,0.0101155772,0.0091825508,0.0206086183,0.0130480035,0.0168168481,0.0167417409,0.0135441070,0.0131867315,0.0106053973,0.0162161942,0.0207974334,0.0135397047,0.0149908930,0.0161054565,0.0152896991,0.0090836410,0.0166240280,0.0147360810,0.0226647354,0.0112642911,0.0183622299,0.0191938480,0.0145123180,0.0139593062,0.0161927993,0.0145433632,0.0170434563,0.0190483738,0.0107601006,0.0161934861,0.0103298542,0.0183478297,0.0157635611,0.0094804394,0.0176022562,0.0184661104,0.0120106834,0.0086043660,0.0192099650,0.0131524545,0.0144086783,0.0112857144,0.0101005811,0.0162291538,0.0090590512,0.0104425817,0.0089644090,0.0099278732,0.0126590293,0.0184077092,0.0077884705,0.0173581919,0.0124580317,0.0134188871,0.0162232824,0.0155996315,0.0084220479,0.0113295187,0.0135686046,0.0169953665,0.0106007117,0.0199597869,0.0091799682,0.0134282290,0.0124677314,0.0072283179,0.0055794200,0.0173931276
ACAO_CPFE3,0.0221616062,0.0186912792,0.0087551025,0.0221877434,0.0290134403,0.0318879664,0.0437602013,0.0385585900,0.0347151774,0.0324693724,0.0301862525,0.0303454518,0.0151121433,0.0098320072,0.0191876531,0.0211731230,0.0176308956,0.0237262815,0.0280573456,0.0085525122,0.0103463342,0.0375441954,0.0407632426,0.0133079826,0.0606801538,0.0329691046,0.0285143122,0.0267255090,0.0322256496,0.0189721153,0.0381938813,0.0291327766,0.0294394435,0.0258345824,0.0162901665,0.0206764952,0.0279891093,0.0203946492,0.0174004096,0.0359829417,0.0360453939,0.0162600770,0.0162824693,0.0067494939,0.0186837334,0.0346020507,0.0215117910,0.0238751707,0.0226041361,0.0267101695,0.0422858315,0.0208200345,0.0093195470,0.0340851957,0.0232440732,0.0132586022,0.0210894493,0.0221746975,0.0291052916,0.0247517380,0.0287261216,0.0298208476,0.0167865683,0.0133930677,0.0142981037,0.0404534358,0.0215192199,0.0290711963,0.0351659136,0.0211874867,0.0235013439,0.0184918345,0.0313956803,0.0367617814,0.0310957481,0.0240839074,0.0267550929,0.0207299139,0.0159735935,0.0269853425,0.0235616328,0.0321143328,0.0164229415,0.0310014961,0.0312235483,0.0138725247,0.0153034602,0.0247793690,0.0208827428,0.0280825153,0.0253976492,0.0190020382,0.0225174751,0.0188801659,0.0301804829,0.0156943177,0.0113268685,0.0320611086,0.0314727269,0.0169132009,0.0130764709,0.0308892712,0.0253402583,0.0249192870,0.0212380247,0.0195302562,0.0322964944,0.0112262754,0.0154576863,0.0137903645,0.0175003503,0.0149987717,0.0331308882,0.0152744075,0.0252760967,0.0225464009,0.0227224775,0.0202831492,0.0244607381,0.0138412436,0.0158245646,0.0249726483,0.0288164642,0.0187588308,0.0206442387,0.0178445344,0.0226917447,0.0197004218,0.0151783347,0.0089774027,0.0312063068
ACAO_CPLE3,0.0306897875,0.0200806075,0.0107426638,0.0281141813,0.0344200176,0.0451403936,0.0555192978,0.0496614129,0.0417467701,0.0411313598,0.0366110544,0.0369653362,0.0184658658,0.0137678631,0.0282984875,0.0291027628,0.0208476031,0.0267774810,0.0391265658,0.0136230757,0.0144064617,0.0497105716,0.0540337617,0.0157046535,0.0329691046,0.0950859781,0.0358198297,0.0341891470,0.0418413122,0.0245828141,0.0467650121,0.0362907938,0.0383370782,0.0275901530,0.0189449366,0.0251307436,0.0314430005,0.0239514047,0.0224729215,0.0430389874,0.0423644328,0.0233881661,0.0226391477,0.0171661349,0.0231287762,0.0426798985,0.0318303579,0.0341831515,0.0337245538,0.0383545157,0.0534549929,0.0256708588,0.0140889802,0.0479587284,0.0290202991,0.0222777386,0.0252792771,0.0291046615,0.0344297915,0.0298324279,0.0342713155,0.0406500520,0.0223485036,0.0167177071,0.0168590147,0.0475767779,0.0302494191,0.0358770667,0.0412907519,0.0261266225,0.0267971349,0.0237304572,0.0376781856,0.0439494672,0.0354544157,0.0313271065,0.0341768184,0.0237231276,0.0177748639,0.0368298167,0.0301030251,0.0428645927,0.0180457358,0.0399829249,0.0409012057,0.0220912299,0.0161837416,0.0307260334,0.0280076875,0.0338488613,0.0311315913,0.0229286639,0.0334780188,0.0235323878,0.0393390262,0.0197874488,0.0167208012,0.0366026315,0.0370261346,0.0264297036,0.0185902610,0.0408048488,0.0343582817,0.0373608285,0.0306053072,0.0297352795,0.0399059398,0.0172852836,0.0230338019,0.0152896505,0.0222647652,0.0196469604,0.0411275906,0.0196235094,0.0325231261,0.0292955412,0.0247945604,0.0267253347,0.0308607080,0.0183507327,0.0213489851,0.0325082004,0.0423027686,0.0253986930,0.0260690378,0.0230539985,0.0281576858,0.0237079707,0.0209190413,0.0119605952,0.0395487979
